date,average_pm25
2024-03-26,32.4408588957055
2024-03-27,43.30265573770494
2024-03-28,48.51362126245843
2024-03-29,47.259641693811076
2024-03-30,43.572569444444476
2024-03-31,44.50390728476822
2024-04-01,46.45522012578614
2024-04-02,44.56799999999999
2024-04-03,44.702421652421606
2024-04-04,44.932648809523776
2024-04-05,49.74239193083576
2024-04-06,53.39797222222227
2024-04-07,47.04839506172838
2024-04-08,39.20120943952803
2024-04-09,40.91775757575754
2024-04-10,52.76553398058254
2024-04-11,62.9266144200627
2024-04-12,45.16068322981367
2024-04-13,48.05388513513513
2024-04-14,45.63649305555555
2024-04-15,48.68392361111112
2024-04-16,46.536939501779365
2024-04-17,50.70822064056935
2024-04-18,44.490897009966794
2024-04-19,41.49861198738174
2024-04-20,41.6407453416149
2024-04-21,41.53137820512819
2024-04-22,44.84658307210034
2024-04-23,38.999910179640715
2024-04-24,42.79446428571428
2024-04-25,43.445787965616056
2024-04-26,45.09593837535016
2024-04-27,44.17162921348313
2024-04-28,45.5773198847262
2024-04-29,47.681314285714286
2024-04-30,45.418011527377494
2024-05-01,43.70463636363634
2024-05-02,42.78883435582822
2024-05-03,42.83682352941178
2024-05-04,40.55401162790696
2024-05-05,40.29471264367813
2024-05-06,32.366769662921335
2024-05-07,25.992303370786527
2024-05-08,26.33174731182797
2024-05-09,33.18528023598818
2024-05-10,34.10440476190476
2024-05-11,31.179794721407635
2024-05-12,37.64672268907561
2024-05-13,38.24266853932585
2024-05-14,37.301094674556204
2024-05-15,34.50513677811549
2024-05-16,27.853151515151502
2024-05-17,25.02713450292398
2024-05-18,33.48917159763314
2024-05-19,31.143333333333334
2024-05-20,21.67932748538012
2024-05-21,32.18261111111111
2024-05-22,26.13582901554403
2024-05-23,25.905075987841926
2024-05-24,28.88769911504423
2024-05-25,27.42333333333333
2024-05-26,16.07570996978853
2024-05-27,17.585205047318617
2024-05-28,38.30166172106822
2024-05-29,43.530267857142846
2024-05-30,41.777521613832825
2024-05-31,36.26710982658958
2024-06-01,35.170029239766095
2024-06-02,34.364082840236655
2024-06-03,30.75514619883041
2024-06-04,35.72760806916426
2024-06-05,41.508362573099454
2024-06-06,45.290470914127425
2024-06-07,43.741140583554355
2024-06-08,39.851084656084616
2024-06-09,43.30438040345819
2024-06-10,39.857280453257765
2024-06-11,31.91532608695651
2024-06-12,38.050164835164836
2024-06-13,41.886193029490606
2024-06-14,44.39308093994779
2024-06-15,42.94063660477452
2024-06-16,39.91887218045113
2024-06-17,41.5798177083333
2024-06-18,43.14190104166664
2024-06-19,44.28365728900257
2024-06-20,35.111874999999976
2024-06-21,40.32938118811881
2024-06-22,29.61861182519283
2024-06-23,26.28558583106268
2024-06-24,32.00008152173912
2024-06-25,32.401416893733
2024-06-26,24.080337078651695
2024-06-27,18.504378531073446
2024-06-28,20.39555865921787
2024-06-29,28.390289017341036
2024-06-30,41.961666666666666
2024-07-01,37.71186781609194
2024-07-02,32.63167647058828
2024-07-03,34.807125382262996
2024-07-04,38.887312138728326
2024-07-05,31.96439169139465
2024-07-06,32.354798850574724
2024-07-07,24.60783281733745
2024-07-08,22.12461764705884
2024-07-09,20.63896648044694
2024-07-10,25.81702549575069
2024-07-11,36.062111111111115
2024-07-12,30.6671468144044
2024-07-13,35.263204419889476
2024-07-14,27.468463611859864
2024-07-15,18.077277628032338
2024-07-16,18.769841269841276
2024-07-17,19.855818181818176
2024-07-18,17.825670103092786
2024-07-19,17.75360962566845
2024-07-20,19.081837837837824
2024-07-21,20.320628272251316
2024-07-22,19.008713910761163
2024-07-23,23.326947368421056
2024-07-24,26.155578406169656
2024-07-25,37.05212765957445
2024-07-26,26.580505319148923
2024-07-27,24.891373056994833
2024-07-28,20.70945736434108
2024-07-29,21.43493670886075
2024-07-30,32.05757731958761
2024-07-31,37.16060209424082
2024-08-01,30.326411764705888
2024-08-02,28.495053763440875
2024-08-03,25.56950777202072
2024-08-04,27.42888888888891
2024-08-05,29.27719211822659
2024-08-06,36.71581683168317
2024-08-07,25.71950738916254
2024-08-08,27.598510101010078
2024-08-09,29.1760723514212
2024-08-10,39.13623342175068
2024-08-11,40.42670951156811
2024-08-12,38.643608247422705
2024-08-13,38.28450520833332
2024-08-14,46.62421994884906
2024-08-15,45.54013550135506
2024-08-16,39.44118980169971
2024-08-17,35.71547058823527
2024-08-18,27.956978851963758
2024-08-19,35.9705029585799
2024-08-20,42.39891666666665
2024-08-21,42.76624657534245
2024-08-22,43.67663865546219
2024-08-23,32.55929378531072
2024-08-24,31.538015665796333
2024-08-25,39.37889763779526
2024-08-26,28.65092391304346
2024-08-27,24.688320000000015
2024-08-28,25.03254545454544
2024-08-29,22.9016935483871
2024-08-30,21.14957386363636
2024-08-31,19.45124293785311
2024-09-01,21.011983695652177
2024-09-02,21.47803867403315
2024-09-03,23.75288461538462
2024-09-04,27.640389972144877
2024-09-05,24.71109589041099
2024-09-06,26.406854838709673
2024-09-07,27.593012987012994
2024-09-08,19.257265415549597
2024-09-09,21.864739884393057
2024-09-10,25.7521238938053
2024-09-11,33.07856321839078
2024-09-12,47.09617079889806
2024-09-13,39.42764864864867
2024-09-14,21.627170868347353
2024-09-15,19.472046783625718
2024-09-16,33.55698507462685
2024-09-17,33.78474777448072
2024-09-18,33.36656976744187
2024-09-19,54.04382749326148
2024-09-20,54.90124309392263
2024-09-21,36.556978021978054
2024-09-22,37.55991803278692
2024-09-23,46.936748633879766
2024-09-24,21.736373626373627
2024-09-25,20.40146551724136
2024-09-26,21.440220994475116
2024-09-27,20.072127071823193
2024-09-28,22.855652173913036
2024-09-29,27.202492668621716
2024-09-30,43.178492753623175
2024-10-01,47.46664788732399
2024-10-02,50.955981873111774
2024-10-03,55.650903426791274
2024-10-04,52.13966666666664
2024-10-05,37.737588235294105
2024-10-06,49.56557522123894
2024-10-07,30.098786982248534
2024-10-08,31.663473389355733
2024-10-09,28.663835227272706
2024-10-10,25.35020348837209
2024-10-11,25.404212034383953
2024-10-12,31.507283236994237
2024-10-13,47.80493865030676
2024-10-14,66.55158054711248
2024-10-15,75.60882697947213
2024-10-16,67.39697050938344
2024-10-17,58.49399470899472
2024-10-18,36.65202666666665
2024-10-19,35.8179792746114
2024-10-20,65.08964467005065
2024-10-21,64.39994923857871
2024-10-22,55.508948787061975
2024-10-23,39.4587078651685
2024-10-24,24.852857142857143
2024-10-25,38.8718087855297
2024-10-26,45.45325396825395
2024-10-27,45.61161849710984
2024-10-28,44.45383928571428
2024-10-29,44.963221288515385
2024-10-30,40.265030487804914
2024-10-31,42.874231884058
2024-11-01,59.22814492753622
2024-11-02,80.74899713467055
2024-11-03,71.60805970149256
2024-11-04,74.22663663663666
2024-11-05,67.34250000000003
2024-11-06,54.76599423631126
2024-11-07,60.90715099715107
2024-11-08,47.92181081081079
2024-11-09,42.27121621621621
2024-11-10,39.64213675213674
2024-11-11,39.55431372549021
2024-11-12,44.25483240223467
2024-11-13,61.718559782608736
2024-11-14,89.36698005698008
2024-11-15,71.85705382436262
2024-11-16,73.50563862928344
2024-11-17,81.00561688311679
2024-11-18,79.61875379939211
2024-11-19,78.95329729729728
2024-11-20,77.90133333333335
2024-11-21,74.11515151515147
2024-11-22,85.40827195467422
2024-11-23,90.35957957957955
2024-11-24,92.38341246290803
2024-11-25,109.06772036474166
2024-11-26,112.59964577656682
2024-11-27,94.74217877094974
2024-11-28,88.39897574123991
2024-11-29,67.37419191919194
2024-11-30,65.98469543147202
2024-12-01,68.87305418719207
2024-12-02,89.44409090909093
2024-12-03,109.71670918367339
2024-12-04,128.94370716510917
2024-12-05,124.94387387387383
2024-12-06,88.40752631578954
2024-12-07,80.04999999999998
2024-12-08,85.51468842729969
2024-12-09,94.9356568364611
2024-12-10,99.68572538860093
2024-12-11,90.40222222222219
2024-12-12,82.96246819338417
2024-12-13,88.66690417690421
2024-12-14,77.78350490196082
2024-12-15,66.51556372549022
2024-12-16,83.8100767263427
2024-12-17,86.67449612403104
2024-12-18,77.33634877384193
2024-12-19,70.48264102564103
2024-12-20,70.76182051282049
2024-12-21,74.51414985590777
2024-12-22,62.616904761904735
2024-12-23,76.64357771260998
2024-12-24,67.44286885245904
2024-12-25,77.67811475409836
2024-12-26,75.74617948717948
2024-12-27,76.67282500000002
2024-12-28,76.52295454545458
2024-12-29,81.39700767263426
2024-12-30,75.5064659685864
2024-12-31,78.23695431472083
2025-01-01,69.9510579345088
2025-01-02,78.79547872340429
2025-01-03,93.08205263157896
2025-01-04,106.85923857868029
2025-01-05,95.51036764705884
2025-01-06,91.08329999999995
2025-01-07,89.76911764705883
2025-01-08,68.84645161290322
2025-01-09,69.8317258883249
2025-01-10,74.57945169712794
2025-01-11,80.95464646464653
2025-01-12,81.53035175879394
2025-01-13,89.39689922480628
2025-01-14,96.20886699507385
2025-01-15,75.74950520833337
2025-01-16,70.02724226804129
2025-01-17,71.12937669376696
2025-01-18,72.5061842105263
2025-01-19,67.1789974293059
2025-01-20,65.67760416666665
2025-01-21,79.15885026737966
2025-01-22,81.02883116883116
2025-01-23,98.99402631578958
2025-01-24,102.836484375
2025-01-25,97.820175
2025-01-26,62.171827676240206
2025-01-27,64.38279778393347
2025-01-28,73.22855227882039
2025-01-29,74.17507645259933
2025-01-30,59.1651086956522
2025-01-31,62.511752021563325
2025-02-01,71.55146153846158
2025-02-02,88.83384415584415
2025-02-03,82.72997455470743
2025-02-04,61.13892761394096
2025-02-05,78.36831550802141
2025-02-06,61.26770833333327
2025-02-07,48.45995000000002
2025-02-08,53.17479695431467
2025-02-09,56.263828715365236
2025-02-10,64.6598473282443
2025-02-11,55.68172500000002
2025-02-12,57.67606435643567
2025-02-13,57.90829896907219
2025-02-14,47.78287499999996
2025-02-15,56.64619897959185
2025-02-16,51.111176470588234
2025-02-17,48.73341584158417
2025-02-18,46.84243243243242
2025-02-19,55.54909547738703
2025-02-20,44.78664102564104
2025-02-21,55.987344173441755
2025-02-22,51.71061068702296
2025-02-23,55.45671568627452
2025-02-24,67.02901960784322
2025-02-25,67.92152499999997
2025-02-26,63.74178391959797
2025-02-27,71.55755725190843
2025-02-28,65.52693931398417
2025-03-01,51.507827225130896
2025-03-02,50.39748691099471
2025-03-03,53.186151832460766
2025-03-04,43.610288713910755
2025-03-05,44.88510471204189
2025-03-06,34.80741514360314
2025-03-07,40.626919060052195
2025-03-08,42.61362433862434
2025-03-09,43.51533333333334
2025-03-10,46.00467787114842
2025-03-11,33.616271186440684
2025-03-12,38.71258823529411
2025-03-13,40.304970059880254
2025-03-14,45.08678571428574
2025-03-15,42.26302857142854
2025-03-16,34.92039999999998
2025-03-17,40.75454802259889
2025-03-18,37.58669333333334
2025-03-19,51.732297979797956
2025-03-20,34.262377450980374
2025-03-21,38.39096605744121
2025-03-22,26.625052356020934
2025-03-23,44.32380208333331
2025-03-24,55.73505208333332
2025-03-25,52.575494791666664
2025-03-26,38.63708333333333
2025-03-27,42.89481770833334
2025-03-28,43.85432291666667
2025-03-29,48.84794270833331
2025-03-30,50.909036458333325
2025-03-31,46.32372395833332
2025-04-01,42.162786458333336
2025-04-02,34.127786458333354
2025-04-03,36.51361979166667
2025-04-04,41.16671875000001
2025-04-05,42.5223076923077
2025-04-06,38.21891666666666
2025-04-07,29.97775
2025-04-08,28.108763440860194
2025-04-09,21.999846547314565
2025-04-10,22.732034313725496
2025-04-11,26.08933333333329
2025-04-12,28.14370098039217
2025-04-13,30.527549019607832
2025-04-14,36.23583333333332
2025-04-15,38.95098039215684
2025-04-16,39.23941176470587
2025-04-17,33.67106172839507
2025-04-18,31.202412935323395
2025-04-19,48.05524630541871
2025-04-20,42.476151960784286
2025-04-21,39.46291666666664
2025-04-22,43.90835380835381
2025-04-23,41.96279411764704
2025-04-24,41.10311274509801
2025-04-25,35.07615763546797
2025-04-26,28.92068627450979
2025-04-27,35.44973039215686
2025-04-28,43.952850122850116
2025-04-29,30.829043927648552
2025-04-30,39.428622448979624
2025-05-01,44.74972772277231
2025-05-02,34.478750000000005
2025-05-03,29.999509803921573
2025-05-04,32.03002450980392
2025-05-05,34.8263725490196
2025-05-06,35.75651960784314
2025-05-07,38.769534313725494
2025-05-08,36.11924019607843
2025-05-09,37.86951282051285
2025-05-10,41.025735294117645
2025-05-11,40.19815270935957
2025-05-12,35.43566176470587
2025-05-13,35.99558080808082
2025-05-14,37.48374999999996
